Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Gm28822	Gm28822	chr1	+	23574587	23596650	0.726734	0.061444	0.163080
B3gat2	B3gat2	chr1	+	23761926	23847858	12.296940	1.039681	2.759440
Smap1	Smap1	chr1	-	23844825	23922381	253.319122	27.773811	73.715042
Sdhaf4	Sdhaf4	chr1	-	23995939	24005640	11.827587	0.999999	2.654117
Fam135a	Fam135a	chr1	-	24010758	24100341	51.643120	4.366322	11.588745
Col9a1	Col9a1	chr1	+	24177610	24252738	0.0	0.0	0.0
Col19a1	Col19a1	chr1	-	24257683	24587437	0.284159	0.024025	0.063765
Lmbrd1	Lmbrd1	chr1	+	24678544	24766301	61.543903	11.456551	30.407066
Adgrb3	Adgrb3	chr1	-	25067476	25829707	1.810881	0.153106	0.406363
Gm20172	Gm20172	chr1	-	25276404	25277954	0.287556	0.024312	0.064528
4931408C20Rik	4931408C20Rik	chr1	-	26681801	26687460	0.000000	0.000000	0.000000
Gm5524	Gm5524	chr1	+	27884046	27902187	0.0	0.0	0.0
Gm597	Gm597	chr1	-	28776122	28780252	0.387821	0.032789	0.087027
Mir6342	Mir6342	chr1	+	29421488	29421612	0.0	0.0	0.0
Gm31465	Gm31465	chr1	-	30121013	30138836	0.577434	0.048821	0.129577
Phf3	Phf3	chr1	-	30802342	30863256	1046.803345	88.505112	234.903259
Ptp4a1	Ptp4a1	chr1	-	30940303	30949755	296.556824	25.073282	66.547516
Gm13363	Gm13363	chr1	-	30941592	30949710	845.373840	71.474655	189.702362
Gm29669	Gm29669	chr1	-	31019188	31096454	0.312279	0.026403	0.070076
4931428L18Rik	4931428L18Rik	chr1	-	31141078	31222656	4.506923	0.381051	1.011356
Lgsn	Lgsn	chr1	+	31176435	31204725	0.000000	0.000000	0.000000
Pih1d3	Pih1d3	chr1	+	31222839	31224287	0.136646	0.011553	0.030663
Gm4850	Gm4850	chr1	+	31264847	31268061	14.121444	1.193940	3.168860
Khdrbs2	Khdrbs2	chr1	+	32172722	32658569	0.0	0.0	0.0
Gm9839	Gm9839	chr1	-	32519563	32520999	0.0	0.0	0.0
Gm5415	Gm5415	chr1	-	32543546	32547293	0.0	0.0	0.0
Prim2	Prim2	chr1	-	33453808	33669794	139.285156	11.776279	31.255667
1700001G17Rik	1700001G17Rik	chr1	+	33669824	33670712	0.674916	0.057063	0.151452
Gm32229	Gm32229	chr1	-	33714181	33719846	0.000000	0.000000	0.000000
Rab23	Rab23	chr1	+	33719896	33742564	38.101437	4.108226	10.903727
Bag2	Bag2	chr1	-	33745484	33757750	15.576859	1.316992	3.495456
Zfp451	Zfp451	chr1	-	33761541	33814595	129.795959	29.295191	77.752968
Gm15455	Gm15455	chr1	-	33835899	33838914	237.141968	20.049875	53.214790
Bend6	Bend6	chr1	-	33852052	33907767	4.112085	0.369815	0.981533
Dst	Dst	chr1	+	33908225	34308662	30.922932	17.362194	46.081356
Mir6896	Mir6896	chr1	+	34117359	34117431	0.164384	0.013898	0.036888
Mir5103	Mir5103	chr1	-	34433121	34433199	4.670886	0.394914	1.048149
Ccdc115	Ccdc115	chr1	-	34436670	34439672	205.346085	17.361597	46.079773
Imp4	Imp4	chr1	+	34439829	34445747	289.155182	24.447489	64.886581
Ptpn18	Ptpn18	chr1	+	34459746	34473779	22.733629	1.922083	5.101439
Prss39	Prss39	chr1	+	34498412	34503062	0.174303	0.014737	0.039114
Cfc1	Cfc1	chr1	+	34535648	34544311	0.000000	0.000000	0.000000
Prss40	Prss40	chr1	-	34552331	34560943	0.218239	0.018452	0.048973
Amer3	Amer3	chr1	+	34579693	34590944	0.047508	0.004017	0.010661
AA619741	AA619741	chr1	-	34633535	34636210	7.983558	0.674994	1.791515
Arhgef4	Arhgef4	chr1	+	34678182	34812738	5.643167	0.709347	1.882692
Fam168b	Fam168b	chr1	-	34813218	34843050	270.450653	23.101078	61.313049
Plekhb2	Plekhb2	chr1	+	34849959	34879585	14.959861	2.172967	5.767317
Hs6st1	Hs6st1	chr1	+	36068400	36106446	327.612213	27.698956	73.516373
Uggt1	Uggt1	chr1	-	36140028	36244302	564.093994	47.693012	126.583015
Mir6897	Mir6897	chr1	-	36144252	36144313	17.096775	1.445498	3.836526
Neurl3	Neurl3	chr1	-	36264602	36273425	1.702505	0.143943	0.382043
Arid5a	Arid5a	chr1	+	36307733	36324029	12.255415	1.061097	2.816280
Kansl3	Kansl3	chr1	-	36335730	36369181	456.332062	39.213730	104.077980
Mir6898	Mir6898	chr1	-	36348682	36348758	5.233766	0.442504	1.174460
Fer1l5	Fer1l5	chr1	+	36372190	36422110	4.123693	0.348650	0.925359
Lman2l	Lman2l	chr1	-	36423186	36445271	16.450655	1.411206	3.745511
Cnnm4	Cnnm4	chr1	+	36471597	36508776	180.756317	15.282582	40.561821
Cnnm3	Cnnm3	chr1	+	36511867	36528236	36.012005	3.103091	8.235978
Ankrd23	Ankrd23	chr1	-	36530193	36536556	8.139881	0.705517	1.872527
Ankrd39	Ankrd39	chr1	-	36538171	36547252	7.125578	0.663889	1.762040
Sema4c	Sema4c	chr1	-	36548639	36558381	2.631406	0.258946	0.687273
Fam178b	Fam178b	chr1	-	36562696	36683183	3.556395	0.375644	0.997004
Cox5b	Cox5b	chr1	+	36691487	36693388	729.747803	61.698708	163.755814
Actr1b	Actr1b	chr1	-	36699202	36709925	104.900352	8.869114	23.539698
4933424G06Rik	4933424G06Rik	chr1	+	36714538	36757960	2.933239	0.247999	0.658220
Zap70	Zap70	chr1	+	36761798	36782820	9.452886	4.718076	12.522343
Tmem131	Tmem131	chr1	-	36792189	36939527	40.309864	3.408118	9.045557
Vwa3b	Vwa3b	chr1	+	37029313	37187607	3.226705	0.280664	0.744917
Cnga3	Cnga3	chr1	+	37218278	37263384	3.424475	0.307423	0.815937
Inpp4a	Inpp4a	chr1	+	37299838	37410740	7.584636	0.776174	2.060059
Coa5	Coa5	chr1	-	37417085	37430103	45.267742	3.827296	10.158107
Unc50	Unc50	chr1	+	37430139	37438986	115.104446	10.302022	27.342810
Mgat4a	Mgat4a	chr1	-	37439340	37541016	66.322403	5.633298	14.951453
4930594C11Rik	4930594C11Rik	chr1	-	37485851	37488605	4.222867	0.357035	0.947614
2010300C02Rik	2010300C02Rik	chr1	-	37611676	37719811	42.884315	3.625783	9.623264
Tsga10	Tsga10	chr1	-	37754572	37865298	10.812179	1.342098	3.562090
Lipt1	Lipt1	chr1	+	37872206	37876298	40.813297	3.450682	9.158526
Mitd1	Mitd1	chr1	-	37874801	37890411	38.444790	4.110226	10.909035
Mrpl30	Mrpl30	chr1	+	37890477	37898338	262.744812	22.643812	60.099411
Lyg2	Lyg2	chr1	-	37905923	37916493	0.993760	0.084020	0.223000
Lyg1	Lyg1	chr1	-	37946738	37957759	0.735140	0.062155	0.164966
Txndc9	Txndc9	chr1	-	37983867	37997208	257.630219	21.782118	57.812366
Eif5b	Eif5b	chr1	+	37998010	38055579	2483.033203	209.935455	557.194031
Rev1	Rev1	chr1	-	38052786	38129666	127.539833	15.255469	40.489857
Gm5099	Gm5099	chr1	+	38132083	38159892	0.000000	0.000000	0.000000
Aff3	Aff3	chr1	-	38175991	38627244	17.199764	1.454205	3.859637
Lonrf2	Lonrf2	chr1	-	38793669	38836687	3.810139	0.322140	0.854997
Chst10	Chst10	chr1	-	38863873	38898160	0.000000	0.000000	0.000000
Nms	Nms	chr1	+	38939149	38950276	0.000000	0.000000	0.000000
Pdcl3	Pdcl3	chr1	+	38987814	38997236	73.046898	6.175969	16.391764
Mir6349	Mir6349	chr1	-	39186896	39186992	0.000000	0.000000	0.000000
Npas2	Npas2	chr1	+	39194272	39363240	14.437105	1.220628	3.239694
Rpl31	Rpl31	chr1	+	39367851	39371910	2623.151123	259.558136	688.898682
Tbc1d8	Tbc1d8	chr1	-	39371496	39478755	36.294334	3.790782	10.061193
Cnot11	Cnot11	chr1	+	39535701	39546877	143.760162	12.154633	32.259861
Snord89	Snord89	chr1	-	39548747	39548840	26.797873	2.265706	6.013457
Rnf149	Rnf149	chr1	-	39551296	39577347	618.214600	52.268799	138.727707
Creg2	Creg2	chr1	-	39618406	39651182	1.099765	0.092983	0.246788
Rfx8	Rfx8	chr1	-	39665301	39720989	0.000000	0.000000	0.000000
Gm3646	Gm3646	chr1	-	39804141	39805332	0.0	0.0	0.0
1700066B17Rik	1700066B17Rik	chr1	-	39842428	39847330	0.000000	0.000000	0.000000
Map4k4	Map4k4	chr1	+	39900913	40026310	146.966644	13.175021	34.968094
Gm16894	Gm16894	chr1	-	40076212	40085851	0.350743	0.029655	0.078707
Il1r2	Il1r2	chr1	+	40084714	40125230	0.049551	0.045317	0.120276
Il1r1	Il1r1	chr1	+	40225080	40316177	1.130923	0.405419	1.076030
Il1rl2	Il1rl2	chr1	+	40324589	40367553	0.256962	0.021726	0.057662
Il1rl1	Il1rl1	chr1	+	40429570	40465414	0.076268	0.013046	0.034626
Il18r1	Il18r1	chr1	+	40465552	40500854	0.000000	0.000000	0.000000
Il18rap	Il18rap	chr1	+	40515362	40551705	0.502126	0.042454	0.112677
Slc9a4	Slc9a4	chr1	+	40580227	40630731	0.470173	0.039752	0.105507
Slc9a2	Slc9a2	chr1	+	40681712	40768885	0.085886	0.007261	0.019273
Mfsd9	Mfsd9	chr1	-	40772040	40790657	4.555384	0.385149	1.022231
Tmem182	Tmem182	chr1	+	40805601	40855267	0.546533	0.046208	0.122642
4930448I06Rik	4930448I06Rik	chr1	-	41167560	41181252	0.0	0.0	0.0
Pantr1	Pantr1	chr1	-	42648200	42694825	0.0	0.0	0.0
Pou3f3	Pou3f3	chr1	+	42695768	42700209	3.458352	0.292397	0.776056
2900092D14Rik	2900092D14Rik	chr1	+	42700336	42703176	0.528335	0.044670	0.118559
Pantr2	Pantr2	chr1	-	42707063	42713454	0.0	0.0	0.0
Dalir	Dalir	chr1	+	42750712	42752886	0.0	0.0	0.0
Mrps9	Mrps9	chr1	+	42851233	42905683	256.750854	21.707769	57.615036
Gpr45	Gpr45	chr1	+	42952872	43035449	0.479448	0.040536	0.107588
Tgfbrap1	Tgfbrap1	chr1	-	43047200	43098628	65.756676	5.925925	15.728121
AI597479	AI597479	chr1	+	43098710	43115946	137.602844	11.634044	30.878157
Fhl2	Fhl2	chr1	-	43123071	43196761	0.802996	0.072704	0.192965
Nck2	Nck2	chr1	+	43445751	43570518	101.134598	8.550726	22.694658
Ecrg4	Ecrg4	chr1	+	43730602	43742564	0.506587	0.042831	0.113678
Uxs1	Uxs1	chr1	-	43746961	43827839	23.805664	2.112710	5.607389
Tpp2	Tpp2	chr1	+	43933994	44003000	285.589386	24.328386	64.570473
Mettl21c	Mettl21c	chr1	-	44009408	44020006	12.332428	1.042682	2.767404
Tex30	Tex30	chr1	-	44086613	44102441	71.507011	6.618989	17.567596
Poglut2	Poglut2	chr1	-	44106546	44118773	0.691914	0.058500	0.155266
Bivm	Bivm	chr1	+	44118957	44144771	0.379354	0.042749	0.113460
Ercc5	Ercc5	chr1	+	44147744	44181260	25.696880	2.172620	5.766394
Mettl21e	Mettl21e	chr1	-	44204070	44218931	0.000000	0.000000	0.000000
Gulp1	Gulp1	chr1	+	44551671	44796836	0.100806	0.008523	0.022621
4930521E06Rik	4930521E06Rik	chr1	-	44739675	44744949	0.000000	0.000000	0.000000
Col3a1	Col3a1	chr1	+	45311538	45349706	0.000000	0.000000	0.000000
Col5a2	Col5a2	chr1	-	45374331	45503282	0.000000	0.000000	0.000000
Wdr75	Wdr75	chr1	+	45795166	45823638	634.134277	53.614777	142.300079
Slc40a1	Slc40a1	chr1	-	45908070	45925594	2.491077	0.210616	0.558999
Stk-ps2	Stk-ps2	chr1	-	46020415	46030437	0.000000	0.000000	0.000000
Dnah7b	Dnah7b	chr1	+	46066853	46373546	4.104107	0.346994	0.920964
Dnah7c	Dnah7c	chr1	+	46425518	46807477	7.992003	0.675708	1.793410
Slc39a10	Slc39a10	chr1	-	46807544	46925776	213.602509	19.085114	50.654198
Mir6350	Mir6350	chr1	-	47467021	47467125	0.0	0.0	0.0
C230029F24Rik	C230029F24Rik	chr1	+	49244616	49340431	0.0	0.0	0.0
Tmeff2	Tmeff2	chr1	+	50927523	51187270	0.342656	0.028971	0.076892
9330175M20Rik	9330175M20Rik	chr1	-	51218386	51333779	0.000000	0.000000	0.000000
Cavin2	Cavin2	chr1	+	51289126	51302960	0.082307	0.006959	0.018470
Nabp1	Nabp1	chr1	-	51469488	51478399	608.325745	51.840927	137.592072
Gm17767	Gm17767	chr1	-	51509505	51596718	0.881645	0.074541	0.197842
Myo1b	Myo1b	chr1	-	51749758	51915978	608.464722	52.079178	138.224411
Stat4	Stat4	chr1	+	51987148	52107189	0.337953	0.059297	0.157381
Stat1	Stat1	chr1	+	52119438	52161865	1.458028	0.127758	0.339085
Gls	Gls	chr1	-	52163450	52233232	65.569633	10.341878	27.448591
Nab1	Nab1	chr1	-	52455849	52500448	34.029675	2.877141	7.636278
Gm28178	Gm28178	chr1	-	52570014	52580292	0.0	0.0	0.0
Nemp2	Nemp2	chr1	+	52630705	52651919	2.533589	0.214210	0.568539
Mfsd6	Mfsd6	chr1	-	52656286	52727358	9.460815	0.978856	2.598001
Inpp1	Inpp1	chr1	-	52789420	52817688	2.430682	0.205509	0.545446
Hibch	Hibch	chr1	+	52845038	52920986	89.823524	7.594398	20.156450
1700019D03Rik	1700019D03Rik	chr1	-	52922324	52992657	1.588850	0.203781	0.540859
Mstn	Mstn	chr1	+	53061640	53068079	0.000000	0.000000	0.000000
1700019A02Rik	1700019A02Rik	chr1	-	53158577	53187617	0.000000	0.000000	0.000000
Pms1	Pms1	chr1	-	53189189	53297028	30.286087	2.560628	6.796215
Ormdl1	Ormdl1	chr1	+	53297095	53310245	25.348862	2.143195	5.688299
Osgepl1	Osgepl1	chr1	+	53313624	53326342	52.896576	4.754355	12.618633
Asnsd1	Asnsd1	chr1	-	53344617	53352752	157.501038	13.316395	35.343323
Asdurf	Asdurf	chr1	-	53348329	53352752	0.961429	0.081287	0.215745
Dnah7a	Dnah7a	chr1	-	53397002	53706784	4.406080	0.372525	0.988727
Stk17b	Stk17b	chr1	-	53755512	53785215	30.507935	2.579384	6.845997
Hecw2	Hecw2	chr1	-	53806874	54195034	13.387110	1.147547	3.045727
Mir7681	Mir7681	chr1	+	53849424	53849495	2.000000	0.169096	0.448801
Ccdc150	Ccdc150	chr1	+	54250683	54368727	12.379585	1.046669	2.777986
Gtf3c3	Gtf3c3	chr1	-	54395877	54439026	157.354248	13.303985	35.310383
Pgap1	Pgap1	chr1	-	54473000	54557684	3.094858	0.261664	0.694488
Ankrd44	Ankrd44	chr1	-	54645340	54926387	112.303596	9.495043	25.200991
Sf3b1	Sf3b1	chr1	-	54985170	55027478	2187.596680	184.956894	490.897949
Coq10b	Coq10b	chr1	+	55052770	55072702	26.639931	2.264946	6.011439
Hspd1	Hspd1	chr1	-	55077833	55088243	1199.112793	111.766701	296.642303
Hspe1	Hspe1	chr1	+	55088148	55091317	911.229187	77.042595	204.480347
Mob4	Mob4	chr1	+	55131245	55154899	95.140472	8.048116	21.360670
Rftn2	Rftn2	chr1	-	55170160	55226782	32.991959	2.922267	7.756049
Mars2	Mars2	chr1	+	55237177	55240058	58.967030	4.985544	13.232235
Boll	Boll	chr1	-	55248711	55363753	0.130701	0.176687	0.468949
Plcl1	Plcl1	chr1	+	55405946	55754285	2.145620	0.181408	0.481478
9130227L01Rik	9130227L01Rik	chr1	+	55931241	55972098	2.712878	0.229368	0.608771
1700003I22Rik	1700003I22Rik	chr1	+	56018978	56020203	0.0	0.0	0.0
Hsfy2	Hsfy2	chr1	-	56636051	56637451	0.214133	0.018105	0.048052
Satb2	Satb2	chr1	-	56793981	56980248	125.938103	11.664344	30.958578
9130024F11Rik	9130024F11Rik	chr1	+	56971469	56975196	23.902359	2.607463	6.920522
BC055402	BC055402	chr1	-	57200645	57214996	0.000000	0.000000	0.000000
4930558J18Rik	4930558J18Rik	chr1	-	57359222	57377544	4.594580	0.388462	1.031026
1700066M21Rik	1700066M21Rik	chr1	+	57377620	57385422	18.557367	1.568988	4.164284
Tyw5	Tyw5	chr1	-	57388244	57406674	90.857086	7.857889	20.855785
Maip1	Maip1	chr1	+	57406266	57417952	80.382675	6.796193	18.037914
Spats2l	Spats2l	chr1	+	57774861	57948397	3.780209	1.123753	2.982575
Kctd18	Kctd18	chr1	-	57955101	57970084	121.944145	10.924156	28.994028
Sgo2a	Sgo2a	chr1	+	57985340	58026277	103.910973	19.433601	51.579121
Aox1	Aox1	chr1	+	58029969	58106410	0.116899	0.009884	0.026232
Aox3	Aox3	chr1	+	58113136	58200452	0.240596	0.020342	0.053990
Aox4	Aox4	chr1	+	58210397	58268596	6.995982	0.591496	1.569902
Aox2	Aox2	chr1	+	58278326	58379264	0.806951	0.068226	0.181080
Bzw1	Bzw1	chr1	+	58392898	58407354	1832.705322	154.951553	411.260101
Clk1	Clk1	chr1	-	58411988	58424088	494.166931	66.677834	176.971008
Ppil3	Ppil3	chr1	-	58430993	58445486	36.779411	5.579571	14.808855
Nif3l1	Nif3l1	chr1	+	58445151	58462276	95.272011	8.055057	21.379091
Orc2	Orc2	chr1	-	58462771	58505109	317.145050	26.925770	71.464249
Fam126b	Fam126b	chr1	-	58522806	58586333	78.577530	6.755711	17.930473
Ndufb3	Ndufb3	chr1	+	58586397	58595964	74.092003	6.264330	16.626286
Gm20257	Gm20257	chr1	+	58652641	58655831	0.320513	0.027099	0.071923
Flacc1	Flacc1	chr1	-	58658121	58695989	0.000000	0.000000	0.000000
Cflar	Cflar	chr1	+	58711491	58758882	11.890542	1.823382	4.839475
Casp8	Casp8	chr1	+	58795374	58847503	0.050004	0.039249	0.104171
Trak2	Trak2	chr1	-	58900450	58973482	112.951515	9.549824	25.346382
Stradb	Stradb	chr1	+	58973522	58995121	20.704145	1.750494	4.646022
C2cd6	C2cd6	chr1	-	58997116	59094900	0.560827	0.050783	0.134784
Tmem237	Tmem237	chr1	-	59100584	59120408	5.309714	0.509222	1.351536
Mpp4	Mpp4	chr1	-	59120935	59163389	11.945027	1.045489	2.774854
Als2	Als2	chr1	-	59162756	59237231	428.620758	49.710899	131.938721
Cdk15	Cdk15	chr1	+	59256906	59352496	1.422019	0.120229	0.319102
Fzd7	Fzd7	chr1	+	59482147	59486955	11.324608	0.957473	2.541248
Gm973	Gm973	chr1	+	59516264	59636416	3.213952	0.485012	1.287280
Sumo1	Sumo1	chr1	-	59639434	59670834	1623.633911	137.274979	364.344360
Nop58	Nop58	chr1	+	59685006	59711510	4644.666016	392.697144	1042.265625
Snord70	Snord70	chr1	+	59691958	59692010	34.245281	2.895370	7.684660
Snord11	Snord11	chr1	+	59704808	59704870	33.428570	2.826318	7.501390
Bmpr2	Bmpr2	chr1	+	59764279	59878081	64.583252	5.460384	14.492518
Fam117b	Fam117b	chr1	+	59913006	59985348	100.017357	8.456266	22.443953
Ica1l	Ica1l	chr1	-	59989068	60043122	16.014095	2.140979	5.682417
Wdr12	Wdr12	chr1	-	60076868	60098500	609.265015	56.795807	150.742920
Carf	Carf	chr1	+	60098247	60153953	8.904131	0.777313	2.063082
Nbeal1	Nbeal1	chr1	+	60180599	60334705	77.178635	6.525298	17.318928
Cyp20a1	Cyp20a1	chr1	+	60343300	60388060	74.933891	6.433050	17.074089
Abi2	Abi2	chr1	+	60409619	60481163	23.696001	2.073996	5.504635
Raph1	Raph1	chr1	-	60483185	60566765	34.346500	2.903928	7.707374
Cd28	Cd28	chr1	+	60746388	60773359	1.784285	0.150858	0.400395
Ctla4	Ctla4	chr1	+	60909025	60915832	0.155199	0.013122	0.034827
