chr	start	end	TSC_Tfap2c_10k_rep1	TSC_Tfap2c_1k_rep1	TSC_Tfap2c_1k_rep2	TSC_Tfap2c_50k_rep1	TSC_Tfap2c_5k_rep1
chr3	142881504	142884004	36.593617769681494	45.05104986149088	34.77331746346609	29.137118159686395	39.07645702788254
chr3	143241054	143243554	1.5740800530066856	2.651117675374349	1.8771240262712752	1.7977505548441186	0.905976470158018
chr3	143711643	143714143	1.754402473684458	1.6698251002604168	2.1249970252445767	1.3026761724508034	2.1691930467276737
chr3	144204755	144207255	20.968094735013523	24.705924811197917	19.50291067025321	16.205478049454598	22.54773305158944
chr3	144568426	144570926	18.082566390052207	16.50746004996745	16.03104244428362	11.833739061578713	18.379190762434334
chr3	144569716	144572216	16.094811138211764	16.000933056640626	14.214068297358923	12.079046640993514	16.864045219579236
chr3	144719835	144722335	7.669334324645996	11.820579578450522	7.342035897881644	5.660875534806162	7.634761886070515
chr3	144760477	144762977	1.9346537635216343	1.0351539736328126	1.9111168586185998	2.124479576773014	1.9750074111412312
chr3	144818994	144821494	3.0510846044687123	2.4970780053710935	1.570018241228376	1.9107379492417822	2.437121547356967
chr3	144848802	144851302	2.599916705087515	2.8818082279459634	2.843587454659598	2.611497679282135	1.7667677546534044
chr3	144895511	144898011	1.4799759529700645	1.5740827102864583	1.6745445799691336	2.2711720883927256	1.8811959155904834
chr3	144932029	144934529	1.485899302790715	2.2867500888671874	2.944855573163714	1.9784664895975366	2.1712248408876613
chr3	144974545	144977045	1.4506252395629884	2.179708761393229	3.003699968828474	2.3095772263436944	1.4759890042009025
chr3	145032276	145034776	1.9967391377962556	1.6003860771891276	2.201521950694493	2.0081010258512677	1.4108096296639276
chr3	145098606	145101106	1.998750825852614	1.7625765415039063	1.5015726638793945	2.0906539100503023	1.6622921949715448
chr3	145116588	145119088	16.01546318007249	15.899163847330732	13.31303734741211	13.377456380361881	20.97781498286806
chr3	145290471	145292971	5.923244785074086	5.479450284667968	5.829153704289028	4.344200943511387	4.92470108810951
chr3	145574207	145576707	13.449163863548863	15.651486135416665	11.147197724369594	9.711914543410966	13.718438200325801
chr3	145649485	145651985	18.77296257418119	19.945892109375	19.193198821149554	15.258908004127358	20.251176553239496
chr3	145756691	145759191	25.829266330660307	33.97203288134766	26.302619816371372	18.94891168926887	27.05948663351125
chr3	145922261	145924761	25.547334997089095	25.724713138183592	19.600677667018346	19.72609272414873	26.28114213846141
chr3	145936031	145938531	18.613606103515625	18.23603441341146	19.18418745814732	18.012543709463444	22.68742367406385
chr3	145985869	145988369	37.401987089890696	42.597118286783854	28.943423025076733	27.66831112129643	38.17126645802465
chr3	146107536	146110036	6.85522362682636	9.028028690755207	5.717827448817661	5.692184340106317	7.534257322324557
chr3	146119790	146122290	2.998709806471605	3.615927177734375	2.6190526743207663	3.5765620755177623	2.785689381566541
chr3	146147832	146150332	3.8872829422583943	2.475343451171875	2.721437370954241	2.2765457996296434	3.0479777884647765
chr3	146218960	146221460	9.265435171039288	7.708079055989584	8.179893627929687	6.829255937453936	8.47607174261685
chr3	146378444	146380944	5.129981440852238	5.515338039713542	5.276738275146484	4.964239849277712	4.406808227381212
chr3	146402641	146405141	9.446249807269757	9.993971513997396	10.302556049564906	7.988119153638155	10.337460578444908
chr3	146448466	146450966	6.358789196307843	6.787192910156251	7.652538929748535	6.862861866616304	7.994467501936288
chr3	146497835	146500335	31.621507524226264	32.99478832519531	29.48068824332101	23.46151376941609	33.089123262813175
chr3	146499253	146501753	25.93338505812425	27.22442458072917	25.455498813302178	20.46282675297575	32.428942569285425
chr3	146520923	146523423	10.572614736703727	11.59618424202474	9.787829416602	9.285431323011865	10.90019081231479
chr3	146595148	146597648	1.2064234946617713	1.6525110410156252	2.1239677342278616	2.124985343731574	1.4379252635298103
chr3	146615098	146617598	1.729734658050537	2.225918716308594	2.9894166158948625	2.7681283949366158	1.8752570401948072
chr3	146639931	146642431	2.2399411106989935	3.614290443196615	2.407880947657994	2.5153817128307416	3.060367235696727
chr3	146650817	146653317	2.0180991592407227	2.756970991536458	2.274361679949079	1.9818080969468599	2.011471259702485
chr3	146812446	146814946	13.368594644927976	15.681582454264321	12.387505541120255	9.827152451079746	14.186244022658776
chr3	146850366	146852866	8.298098246882512	7.383760353190104	8.245238756125314	6.379551704377948	9.266797731912549
chr3	148954135	148956635	3.544774998591497	2.83471796875	2.7105635354178292	2.310673383691176	2.6435146543305494
chr3	149272736	149275236	3.883109021935097	4.625592063395183	3.516572841971261	3.7371741611696634	3.3411928138469826
chr3	151435881	151438381	4.719056553063026	4.470847937499999	4.669849447195871	3.546685400908848	5.991441335533405
chr3	151749459	151751959	1.2141945175170898	1.7468076928710936	1.7357868012837003	1.387911193156692	1.6858384862439386
chr3	151762391	151764891	2.29942362107497	2.578064350585938	2.131502564566476	2.3455766674113727	1.78350988622205
chr3	151837028	151839528	1.977914966583252	1.534170639078776	1.5585041466576712	2.479229378754238	2.4647754882023256
chr3	152165400	152167900	7.445784350585938	6.553001871744792	7.562625647027152	5.8676611323518575	6.5880256657041345
chr3	152208457	152210957	18.585921262653056	21.209719287434897	17.546249988337927	14.532455772313531	21.209087576293946
chr3	152209583	152212083	28.93488866788424	31.120513641601562	28.245182349286765	21.435808009885395	31.3508811110924
chr3	152265820	152268320	4.383218825120192	6.009155345865885	4.689767885153635	4.137911019264077	4.939526063484981
chr3	152339907	152342407	12.795487742497372	12.273067750651041	11.915149496895927	10.30532196920143	13.871075646972656
chr3	152344477	152346977	18.246279796659028	17.388375015624998	18.062842655726843	15.887244054715138	20.822795871708312
chr3	152393472	152395972	13.176808868408203	16.63207427799479	13.18905694492885	11.228393476608565	13.71223968042834
chr3	152664912	152667412	2.0852097365159254	3.4678770966796875	3.3245655216762	2.860762167991782	2.414371380194302
chr3	152667640	152670140	3.3429002586951624	3.3529772013346357	4.055280504499162	3.513513199946566	3.7582498269969014
chr3	152712099	152714599	8.732015636268029	13.032643654134114	8.175368310546874	7.028117918770269	9.143006918334962
chr3	152981707	152984207	2.900368481210562	1.8588756198323568	2.3207935314723422	2.4421874753556163	2.645194632589406
chr3	153151608	153154108	2.1880183598445013	2.0214065007324216	1.4645030620029995	3.0200614066645786	2.037091962090854
chr3	153298149	153300649	1.7287422837477464	1.778660904703776	1.4083773578098842	1.3345895607426483	1.980837210293474
chr3	153724633	153727133	9.606597865647537	8.174890909016927	9.355887646702357	7.567594569598503	11.926565071474274
chr3	153791587	153794087	1.9491545644906851	0.9935470731608073	2.20476912386758	1.9248836866558723	1.6886087558088632
chr3	153842246	153844746	2.810288221505972	2.4267662669270833	1.99351293057033	2.1770537023004493	2.1033774949698616
chr3	153851924	153854424	2.24314779011653	2.9862988245035806	1.9266632318224226	2.784381969754201	2.09765116629765
chr3	153905638	153908138	4.372997594041091	4.447915345865886	5.350897360120501	5.145006396484375	4.231632738521181
chr3	153910111	153912611	4.60160383582482	6.053337721354167	4.246769519042969	5.153500435422501	4.931279876498518
chr3	153911689	153914189	8.212870704768255	9.613155939290364	8.177365356881278	7.641913776095408	8.016155956926017
chr3	153912466	153914966	7.800606688748873	8.149735904378256	7.300870198931013	6.9952052607698265	6.715904237260489
chr3	153944143	153946643	16.889343662438026	15.610065692708332	14.764321851457868	8.916229965382703	16.946295132341056
chr3	153971435	153973935	4.094538293691782	2.6361548730468747	2.458156084769113	2.6051908969519273	3.0052211989830275
chr3	154328820	154331320	5.639853985947829	5.689293411458333	4.50396425138201	3.751187557407595	5.709498872743803
chr3	154330060	154332560	3.281496738257775	4.640396818033855	2.7543235534667967	2.841795428236476	4.645439800393992
chr3	154594710	154597210	15.075142402062047	16.179001705729167	11.35303849773407	9.18668933485499	14.672108217436692
chr3	154596598	154599098	13.138356122765176	17.62763251790365	12.385397772652762	8.599043959477264	12.177701526931237
chr3	154709132	154711632	1.6357011500431942	2.0326224388020835	1.2140254989624024	2.172953601650022	1.4846279528387663
chr3	155054907	155057407	2.1274111173776475	1.8096999305826822	1.8143880012512208	0.8662680011101489	2.110216617136988
chr3	155091433	155093933	5.248469843585674	4.705839512044271	4.755576189204624	3.7466959371890662	5.616356754644985
chr3	155092878	155095378	5.2557758202186	4.884953505859375	4.632261544363839	3.82094848033977	5.279334108339507
chr3	155974353	155976853	1.2721825103759765	0.9789580717773438	1.3162071844918388	1.202656422395526	0.9034384639871532
chr3	156559793	156562293	5.109288926403338	5.648414615722656	5.193495767647879	4.997414540013728	6.255415575224778
chr3	156561246	156563746	5.146567979548528	5.741507923665365	4.269148390361241	4.209234914355008	5.530787552195582
chr3	157532396	157534896	17.929764110858624	21.910321673828125	15.912186582510813	15.493251919498086	22.3505850769043
chr3	157542278	157544778	2.5097487201397235	1.9544599584147138	2.867659318760463	3.3273920649690454	1.986699178130051
chr3	157564891	157567391	4.481928876084548	3.900436495361329	4.401644282422747	2.8631345385857347	4.117199207753148
chr3	157924563	157927063	5.0402287187429575	5.095497219726562	4.670148786381312	4.429483615054724	4.905099257054822
chr3	157945465	157947965	8.456949354553222	12.270876266276042	9.16418718109131	7.737633556725845	11.020113081728178
chr3	158034681	158037181	6.7001806079571065	6.403040556315104	8.234586881583077	5.508248396733122	9.09227763713968
chr3	158036139	158038639	5.797984390963041	5.730069181477865	6.9062692744663785	4.596697871485296	6.826704213846142
chr3	158561721	158564221	8.853899582349337	9.6232554609375	8.594720831843784	6.678200292623267	9.131535949233482
chr3	159074363	159076863	0.9145965125450721	2.578413639160156	2.0950796796526228	1.7065745441940594	1.0348655581770272
chr3	159493432	159495932	3.2945918783921466	3.735339549926758	3.343294883510045	3.269714648207179	2.452230904519969
chr3	159597180	159599680	1.57203367966872	1.3556715014648437	1.5443179680415562	2.535323621296433	1.2317458002024684
chr3	159837694	159840194	5.779090246347281	6.261861045898438	5.344214935956683	4.5957390056106275	6.890941116543473
chr18	3122912	3125412	2.3673186146956224	2.352849945638021	2.6856068137032643	3.157176482808815	2.9797470729433257
chr18	3334415	3336915	6.463353310922476	8.832823218587238	7.809035660117013	6.81675032037699	7.160632024830786
chr18	3337089	3339589	19.6474580866887	22.62845823567708	16.12921404386248	15.773749370877248	22.09158198978819
chr18	3381224	3383724	17.431107822946405	18.030578075520832	13.542702152797155	14.103255026533018	14.895686580684266
chr18	3505956	3508456	34.56657676919791	36.9507976546224	30.553536753627235	21.935530647479364	34.005121137106
chr18	4163831	4166331	1.578377681203989	2.344574396484375	2.4761760229928154	3.4212159585053064	2.968060993483971
chr18	4351546	4354046	17.870881994628906	19.109962064127604	16.556905139051164	12.18594478322155	16.821382058189656
chr18	4352453	4354953	19.317273291015624	21.250026940266928	18.258698169817244	13.441825437149912	18.487343592992325
chr18	4373591	4376091	6.881664814993052	5.066120600748698	5.54923366960798	4.96761712577388	7.413241025727371
chr18	4632928	4635428	6.691508963716947	7.243122072265624	6.794527289363315	7.381507522064785	8.29338357564992
chr18	4810485	4812985	2.035918889441857	1.8412789217122398	1.6218380904061453	2.318232402297686	2.344143082296437
chr18	5044588	5047088	2.3806453923152042	2.191439751627604	2.3419354758126394	3.5101396826402196	1.3047572817046067
chr18	5333939	5336439	27.799615951538087	30.378087603922527	28.147079062325613	22.407979076111992	32.889878758923764
chr18	5589859	5592359	8.422516065392129	12.915635401204428	7.860781156158447	9.438785549408536	11.614075666966933
chr18	5591937	5594437	9.897466537299522	9.535548591471354	9.30760355355399	5.904048127948113	6.976725706745016
chr18	6135598	6138098	24.305155716177133	24.556012906901042	21.887095508684432	20.000503223807858	27.994647812836746
chr18	6241024	6243524	16.771989653367264	16.275708915364586	14.60237734113421	13.688080559726929	20.927485348195045
chr18	6490146	6492646	12.943666318453275	16.842759842122394	12.764793063354492	10.476703554318984	15.030918177532328
chr18	6515608	6518108	13.620665421588603	14.711383791585288	13.333718643406458	10.464884778062352	14.199832032512798
chr18	6601632	6604132	1.6435801786569448	2.4169543248291014	2.209520058986119	2.8522354565890327	1.7591834601040544
chr18	6763166	6765666	12.973548036076473	14.164824266357423	13.681866782924107	10.21956245531766	14.56934427995353
chr18	7004279	7006779	17.85207239743746	17.337879541666666	13.557664021519251	12.906571339502873	19.485078483844628
chr18	7297401	7299901	2.0175773647601787	1.5312129777018229	1.1822110101972307	1.8827274306963073	1.3395320324864881
chr18	7626363	7628863	24.73502489060622	27.722043593749998	20.333662906973704	19.410980339453356	29.715855993178796
chr18	7866831	7869331	14.484555382361782	16.147773375976563	13.750128748212543	9.775837886248896	15.348837665005389
chr18	9210855	9213355	9.200235408606895	12.18709033284505	8.178279909624372	8.594920100316461	10.145748482855435
chr18	9282309	9284809	1.5435105878389797	1.596049242594401	1.1866103524344307	1.6456082096099853	2.4595213991362472
chr18	9449650	9452150	15.294605654907226	17.662991780598958	14.844148354121618	14.999218425246905	16.857954701916928
chr18	9618969	9621469	2.23557259181096	1.8654887281901043	2.202727671269008	2.2351874322279444	1.9534339317584861
chr18	9705647	9708147	11.635209400587815	10.871570603881835	9.469221078927177	9.272349224392872	9.26575955610604
chr18	9956179	9958679	15.769812964336687	17.156475410888675	13.433703574916295	11.097871204764887	17.2212608680462
chr18	10029649	10032149	10.675287524414063	13.914765574381509	8.117840974753245	9.270186011202831	9.492269693729796
chr18	10181292	10183792	29.70607807664138	34.99953855013021	27.138109772600448	24.614220899358784	34.28962400660022
chr18	10323178	10325678	17.089659420658993	20.180004594889326	15.404758130100797	12.715578665794517	15.07269364224138
chr18	10609852	10612352	38.01466756122296	36.0479909991862	30.497405786132813	27.98616681564619	35.8741074454472
chr18	10615795	10618295	25.199704448054387	24.968292672526044	23.9764274760655	18.838432408977006	27.185055548516637
chr18	10704859	10707359	17.7466557434082	18.006232455403644	18.005551701028008	15.795944326839809	19.56315953821643
chr18	10706196	10708696	15.564346871948242	17.25665313330078	17.287561022077288	15.497065711600825	17.382306841620085
chr18	10723624	10726124	9.857996641599215	10.390676209798178	8.500323602294921	7.208416128021816	10.126441754992255
chr18	10782476	10784976	2.4679169251662034	2.8669699552001955	2.7076434090750556	2.992143682285525	2.6796631476040544
chr18	10783445	10785945	2.511493503042368	2.6529371207682293	3.0112762362343926	2.710616105220003	3.0287423494536303
chr18	10785052	10787552	2.6451311846219574	2.16796112495931	3.2294116768973216	2.9079859091704745	2.6644306320716593
chr18	11050509	11053009	10.120669101186898	10.982158268554688	11.403672000994002	7.941170861816406	11.28471138184646
chr18	11052067	11054567	11.63802353140024	11.495931243489583	11.873065746198382	8.802867528145269	11.560729954370958
chr18	11631275	11633775	3.486838095562275	2.983432684326172	2.714389995138986	2.8618068323675194	3.198399673356681
chr18	11837273	11839773	18.586100052584133	18.78159256640625	15.097165842219763	12.186210117556014	18.733969920191274
chr18	11838877	11841377	23.91996899320162	28.25949435546875	20.4427282849993	16.96728881743809	24.997665889345367
chr18	11839938	11842438	11.021057743248573	15.505017932291667	10.739212229701451	10.288353396779186	13.585173364257813
chr18	12121037	12123537	8.466857391592171	8.89914140625	8.843062568991526	7.935233146926592	10.423279408842943
chr18	12126849	12129349	10.213565099158654	13.985467889160157	10.462181377955845	9.374151474056603	10.823171973498114
chr18	12166729	12169229	10.016224685434194	11.366280418945312	9.94226759262085	9.902186722435141	11.37688214069235
chr18	12235886	12238386	36.14086423703707	39.70609816886393	33.721940804181784	28.072023374737434	42.433218282291804
chr18	12305220	12307720	6.258817616271973	7.800627614746093	7.070495268031529	5.127364313665425	6.5413269276586075
chr18	12332023	12334523	5.370365924072265	4.908383274739584	4.756660807909284	3.8759934326171877	4.413903784179688
chr18	12641532	12644032	12.369866101602407	17.86467817610677	12.743476684570313	11.523278667176445	14.682631897393591
chr18	12712810	12715310	1.4490709897444798	1.9716742781575518	1.1562314323425293	0.9648271539652123	0.8822924762594289
chr18	12739354	12741854	18.160374083768403	17.97509593294271	15.558976684134349	14.811888208468453	19.50275921167834
chr18	12941341	12943841	10.663754658390925	9.57751140934245	8.477836352103097	7.227906248099849	12.028688109088765
chr18	12970251	12972751	2.21291882042518	3.1700988282470703	3.1153305953979493	3.3719345868380564	3.2557843575313172
chr18	13004989	13007489	1.8820876416719878	2.833172701090495	2.5857752964564735	2.220072056752331	2.1011707346949087
chr18	13972233	13974733	3.9657728219839243	3.167382318847656	3.195939536503383	3.589553355062233	5.0023375363053955
chr18	14230305	14232805	3.2867898592435396	3.033322536824544	3.1684324317387174	1.7294985952125408	3.2706996515997524
chr18	14682414	14684914	16.731332080312878	20.220255765624998	17.779381112234933	14.21478967262124	19.498598417295256
chr18	14704150	14706650	2.376165324519231	1.959046101888021	2.349201466151646	2.5905131312532244	2.221216176210601
chr18	14781244	14783744	19.364609737454927	23.49342787597656	16.686017558070592	15.027741160727446	20.52022725998451
chr18	14986994	14989494	5.807237288607084	6.382600888346354	5.315925468226841	4.700951352677255	7.1919472538389
chr18	15150946	15153446	9.988629249807506	10.048248708984374	8.703236540876116	7.449751993719136	8.35089350501751
chr18	15410482	15412982	2.2375738416818467	2.168293473876953	1.6422054683140344	1.8066849976737547	1.7350199439739358
chr18	15717546	15720046	2.265898109201285	0.951674318766276	1.6012690753391812	1.1857366465442585	1.9987736730115169
chr18	16808746	16811246	8.751652667705828	9.883334011230469	7.666316776275636	6.566581954668154	9.146837698679958
chr18	16814406	16816906	1.5327431412916916	2.618741103841146	2.070172933632987	2.224539543410967	1.7791715872929013
chr18	17033507	17036007	1.4431916602501502	1.34010212600708	1.5129708659580776	0.8308441584461139	1.1181473038508976
chr18	17234982	17237482	1.3014165806696965	1.2029274055582682	1.2648589219229562	2.3138210905255012	1.4633103848161368
chr18	17580490	17582990	1.3899701072105994	1.7413326647949219	0.9857440801075527	1.704366715960233	1.1564174084893588
chr18	20001597	20004097	2.6496335239116964	2.638148751953125	2.8549601498195103	2.7138711822509767	2.5773524525609512
chr18	20059054	20061554	12.382294528902493	11.738363235921224	12.559969582475935	9.067600402141068	16.36490766517376
chr18	20114273	20116773	1.5999744196965144	2.6102002286783854	1.21366123853411	2.2824165793652806	2.3696200412092536
chr18	20245339	20247839	2.0176341043619006	1.6439868977864582	1.5968989317757742	1.9247508396076707	1.0670906527815194
chr18	20308872	20311372	1.9373416893885687	1.3362472116699218	1.8175912326267787	1.870435122335182	1.0377741018887223
chr18	20374728	20377228	1.678033619748629	1.8244218883870442	1.2728114364624026	2.529555141117888	1.9244649255160629
chr18	20434174	20436674	2.8803517002986028	3.123025250651042	2.6665605305262976	3.4712771327756484	3.2721461888806576
chr18	20508273	20510773	4.001608085749699	2.611663353841146	4.45346373160226	4.55666515733251	3.860949315459153
chr18	20556073	20558573	18.433569540640026	16.986783320312497	16.239624377441405	16.11407363442475	20.89066577064251
chr18	20663249	20665749	5.164089500075121	5.378055818359375	4.137953135899135	5.347966475000922	5.913478173617659
chr18	20745904	20748404	14.194671925001877	17.222042875325524	13.24975852116176	12.349738746959758	13.615143318965515
chr18	20895578	20898078	19.778826151686445	20.3012236336263	18.290516956874303	14.75417711296801	22.119213181068158
chr18	20942624	20945124	2.2927013005183294	2.9227837424316405	3.688099034772601	3.0527281954783314	3.0748014833647628
chr18	20999299	21001799	25.319049045034557	25.67933390071615	23.294792418561663	19.420233434943434	29.938510211392106
chr18	21070343	21072843	2.3518607774000904	1.9499403462727862	3.232412325831822	2.6678752429890182	2.3797509425722323
chr18	21299639	21302139	26.22120731764573	31.70224824348958	22.075065426526752	20.660587803793852	30.60330992852573
chr18	21649564	21652064	2.6516707312363845	2.1875349556477865	2.414158641597203	1.9907831493449664	3.1634794728772393
chr18	21651868	21654368	3.7417499689542333	3.079150056152344	2.5163545753479006	2.9047731345698518	3.03970414049872
chr18	22170896	22173396	2.299296525221605	1.6869811946411133	1.038337664249965	1.7857873092939265	1.773887795349647
chr18	22343088	22345588	4.185098408390925	5.1491896853434245	5.368189266095843	2.910688144899764	5.199785831530341
chr18	23041181	23043681	8.915478944749099	7.904986402506511	7.324960779135568	7.934520341290169	8.4422243681809
chr18	23215595	23218095	1.5308835213294396	1.7996970465087891	1.8873780415671215	1.3124002029131043	1.2595203493315599
chr18	23308019	23310519	1.9817524014986476	1.8365516541341145	2.8272281651088167	2.891841064625866	2.5075441239981817
chr18	23750332	23752832	6.271380562591553	5.400356420247396	6.73535790536063	6.0216478435012535	6.763431891605772
chr18	23751805	23754305	7.731506200232873	7.4274687923177085	8.057189326395308	7.444560641306751	8.783027014686322
chr18	23774489	23776989	2.513751497239333	1.7236282140299477	2.3954933846609934	2.313385364575656	2.115142768491548
chr18	23952687	23955187	34.58981862628643	29.95763217423503	26.240480400521413	25.264945893831072	34.75567205473801
chr18	23987633	23990133	5.478106719501201	6.196615927734375	6.731232970319474	5.636526676796968	5.187338701340248
chr18	24020271	24022771	13.539937511033276	14.217714532226562	12.806885084533691	9.864438033539395	12.279863516340583
chr18	24121319	24123819	20.371067040311374	20.702440734497074	15.335021311732701	17.1133387301463	19.456318248038457
chr18	24203343	24205843	14.566165369121844	14.465814158528648	17.176632597133093	10.907538042176444	15.563508451790645
chr18	24428670	24431170	2.6801364081749552	2.927935361328125	3.4007344435555593	2.6003347564121464	2.338106427633351
chr18	24468870	24471370	4.682866143798828	4.874354894205729	5.4196280710492815	3.8935066125257958	4.152649629369275
chr18	24529704	24532204	9.104282522524322	8.851565794596354	9.277673731068203	8.16160955660838	12.243781384698277
chr18	24601960	24604460	13.726415661855846	14.22328105794271	11.794169980294363	9.327700352621978	12.874043824084051
chr18	24603317	24605817	11.46168525590163	12.106328957356771	9.766366186523438	8.611758261165978	10.617589357783876
chr18	24651690	24654190	7.456802039513222	7.9606413997395835	6.880580555670602	5.216122348137622	7.425065424425849
chr18	24706622	24709122	4.984406605412409	5.091492630045573	3.8329337272644035	3.9792322195952794	4.320502564528893
chr18	25167019	25169519	26.05442841045673	26.721031317708334	24.629960104152136	22.45487334168632	29.162506638941274
chr18	25168377	25170877	26.445040365365834	28.00707460546875	23.549733834620884	20.658909612691627	25.94508767195077
chr18	25753483	25755983	16.044497021014873	15.280100875	12.804809553091866	11.042004290195681	13.675093816928205
chr18	28558163	28560663	1.1355750572791468	1.3164324049479166	1.0471723215920585	0.6766934380297391	1.3046710481314823
chr18	29440199	29442699	1.2920232152205249	1.5467906282348631	2.1350815515790664	1.6343350877006098	1.6794290542076376
chr18	29495916	29498416	1.0798141303722675	0.7792317665201823	1.1244768988473075	1.262047367887677	1.4756916656757222
chr18	30270895	30273395	8.584109248762864	11.26584705078125	8.896833062308174	5.992403469791053	8.123957778667583
chr18	31316628	31319128	1.6063485318697417	1.9259133750000001	1.3959784068788803	1.6275388477253463	1.545694246173727
chr18	31446915	31449415	2.331215715378981	1.9016787027994793	2.1595185712541856	1.7060687365262013	1.9484084903059335
chr18	31609402	31611902	9.852214971454327	7.656960865234374	6.929201701572962	7.39145463107127	10.318244892409753
chr18	31632382	31634882	29.55103228665865	37.2814839436849	29.019139126586914	26.341943708542157	33.521192456054685
chr18	31757823	31760323	16.167353070537864	15.301835415201824	15.150918844604492	12.06157431974591	15.43165063076677
chr18	31787158	31789658	6.855934830885667	8.275720680989584	7.122059619467599	6.945313851871131	8.842613646619073
chr18	31802056	31804556	7.900119677734375	7.166090355794272	6.961743440246582	6.266831455676961	6.208734797194908
