chr2	144144905	144144912
chr2	157692551	157692558
chr2	157692552	157692559
chr2	163701497	163701504
chr2	163701709	163701716
chr2	163701710	163701717
chr2	163701717	163701724
chr2	163701786	163701793
chr2	163701793	163701800
chr2	163702323	163702330
chr2	163702324	163702331
chr2	173057762	173057769
chr3	9010432	9010439
chr3	9619592	9619599
chr3	19904600	19904607
chr3	19904601	19904608
chr3	41001638	41001645
chr3	57621587	57621594
chr3	83878927	83878934
chr3	83878928	83878935
chr3	83986594	83986601
chr3	83994393	83994400
chr3	83994394	83994401
chr3	89129107	89129114
chr3	89129108	89129115
chr3	97939841	97939848
chr3	97939842	97939849
chr3	100893300	100893307
chr3	103526353	103526360
chr3	104761824	104761831
chr3	104761825	104761832
chr3	105215863	105215870
chr3	105215864	105215871
chr3	107347210	107347217
chr3	107347276	107347283
chr3	107347277	107347284
chr3	108388388	108388395
chr3	108388389	108388396
chr3	116205749	116205756
chr3	129588191	129588198
chr3	129588192	129588199
chr3	135522300	135522307
chr3	142962204	142962211
chr3	153963794	153963801
chr3	154339141	154339148
chr3	154339935	154339942
chr4	3178042	3178049
chr4	3178152	3178159
chr4	3178831	3178838
chr4	8126854	8126861
chr4	8126855	8126862
chr4	34919114	34919121
chr4	34919115	34919122
chr4	40821412	40821419
chr4	41387533	41387540
chr4	43924776	43924783
chr4	43924777	43924784
chr4	47499772	47499779
chr4	47499773	47499780
chr4	57022993	57023000
chr4	63498204	63498211
chr4	63498205	63498212
chr4	108903241	108903248
chr4	108903559	108903566
chr4	108976888	108976895
chr4	111387287	111387294
chr4	111387288	111387295
chr4	115976713	115976720
chr4	134299891	134299898
chr4	134299892	134299899
chr4	134512974	134512981
chr4	136878543	136878550
chr4	139336792	139336799
chr4	140920838	140920845
chr4	141133532	141133539
chr4	141133533	141133540
chr4	150547398	150547405
chr4	150547399	150547406
chr4	154411018	154411025
chr5	9237590	9237597
chr5	24649474	24649481
chr5	27454829	27454836
chr5	29722455	29722462
chr5	32068874	32068881
chr5	32068875	32068882
chr5	35103648	35103655
chr5	37088869	37088876
chr5	37097385	37097392
chr5	64146435	64146442
chr5	65985225	65985232
chr5	73851674	73851681
chr5	92500788	92500795
chr5	92500789	92500796
chr5	100341289	100341296
chr5	107107208	107107215
chr5	107107209	107107216
chr5	112772142	112772149
chr5	112772143	112772150
chr5	114394420	114394427
chr5	115494115	115494122
chr5	117104763	117104770
chr5	124091885	124091892
chr5	125284131	125284138
chr5	125284132	125284139
chr5	125466002	125466009
chr5	128536945	128536952
chr5	129233974	129233981
chr5	129233975	129233982
chr5	129387322	129387329
chr5	135049942	135049949
chr5	143159431	143159438
chr5	144051924	144051931
chr5	148365494	148365501
chr5	148365495	148365502
chr5	149611808	149611815
chr5	150846591	150846598
chr6	12073108	12073115
chr6	12107965	12107972
chr6	12107966	12107973
chr6	12129572	12129579
chr6	23661528	23661535
chr6	38362131	38362138
chr6	38362132	38362139
chr6	48192430	48192437
chr6	48192431	48192438
chr6	52019342	52019349
chr6	61056084	61056091
chr6	67219012	67219019
chr6	67219013	67219020
chr6	87137687	87137694
chr6	88012848	88012855
chr6	88012849	88012856
chr6	95560607	95560614
chr6	120643933	120643940
chr6	124783932	124783939
chr7	4672120	4672127
chr7	4672121	4672128
chr7	12011613	12011620
chr7	12012140	12012147
chr7	12012141	12012148
chr7	12014095	12014102
chr7	19356413	19356420
chr7	24253070	24253077
chr7	27861137	27861144
chr7	35401358	35401365
chr7	35434610	35434617
chr7	35435683	35435690
chr7	35435684	35435691
chr7	37709387	37709394
chr7	41566709	41566716
chr7	42739523	42739530
chr7	46761640	46761647
chr7	58800386	58800393
chr7	64012227	64012234
chr7	64012228	64012235
chr7	65505543	65505550
chr7	65505544	65505551
chr7	80889419	80889426
chr7	81834817	81834824
chr7	81836598	81836605
chr7	118659169	118659176
chr7	118884070	118884077
chr7	134694441	134694448
chr7	139429599	139429606
chr7	142870229	142870236
chr7	142936056	142936063
chr7	142993303	142993310
chr7	143052189	143052196
chr7	143052190	143052197
chr7	143118275	143118282
chr7	143412955	143412962
chr7	143484803	143484810
chr7	143499456	143499463
chr7	144052866	144052873
chr8	13642991	13642998
chr8	13642992	13642999
chr8	25947002	25947009
chr8	45916726	45916733
chr8	45916727	45916734
chr8	66920251	66920258
chr8	78098730	78098737
chr8	78098731	78098738
chr8	78099153	78099160
chr8	78099154	78099161
chr8	79720048	79720055
chr8	94200618	94200625
chr8	94200619	94200626
chr8	95121184	95121191
chr8	95121185	95121192
chr8	106159464	106159471
chr8	110414864	110414871
chr8	110924456	110924463
chr8	110924457	110924464
chr8	116776256	116776263
chr8	116776257	116776264
chr8	119273433	119273440
chr8	119273434	119273441
chr8	119393388	119393395
chr8	122006566	122006573
chr8	122006567	122006574
chr8	123077439	123077446
chr8	123077440	123077447
chr9	19573403	19573410
chr9	19573557	19573564
chr9	19573558	19573565
chr9	22306258	22306265
chr9	22306259	22306266
chr9	54657952	54657959
chr9	54657953	54657960
chr9	54965128	54965135
chr9	54965129	54965136
chr9	54965495	54965502
chr9	58767227	58767234
chr9	60002243	60002250
chr9	60002244	60002251
chr9	62463770	62463777
chr9	63814365	63814372
chr9	73027771	73027778
chr9	73027772	73027779
chr9	95826390	95826397
chr9	95826838	95826845
chr9	99701479	99701486
chr9	102973705	102973712
chr9	107880624	107880631
chr9	109907101	109907108
chr9	110552807	110552814
chr9	115806876	115806883
chr9	118879886	118879893
chr9	118879887	118879894
chr9	121524357	121524364
