chr1	37611675	37721811	2010300C02Rik	chr1	37683995	37685734	genebody
chr1	37611675	37721811	2010300C02Rik	chr1	37711959	37713161	genebody
chr1	37946737	37959759	Lyg1	chr1	37948742	37949309	genebody
chr1	37983866	37999208	Txndc9	chr1	37997432	37998026	promoter
chr1	37996009	38055579	Eif5b	chr1	37997432	37998026	promoter
chr1	38052785	38131662	Rev1	chr1	38130089	38130347	promoter
chr1	38175990	38629244	Aff3	chr1	38330210	38330547	genebody
chr1	38175990	38629244	Aff3	chr1	38330814	38331332	genebody
chr1	39186895	39188992	Mir6349	chr1	39185855	39187343	promoter
chr1	39192271	39363240	Npas2	chr1	39291798	39292447	genebody
chr1	39192271	39363240	Npas2	chr1	39292780	39293051	genebody
chr1	39192271	39363240	Npas2	chr1	39294822	39295140	genebody
chr1	39192271	39363240	Npas2	chr1	39348969	39349581	genebody
chr1	39371495	39480747	Tbc1d8	chr1	39453853	39454263	genebody
chr1	39533801	39546877	Cnot11	chr1	39535399	39536038	promoter
chr1	39551295	39579347	Rnf149	chr1	39577482	39577774	promoter
chr1	40076211	40087851	Gm16894	chr1	40085365	40086092	promoter
chr1	40082767	40125226	Il1r2	chr1	40085365	40086092	promoter
chr1	42950871	43035449	Gpr45	chr1	42994029	42994392	genebody
chr1	42950871	43035449	Gpr45	chr1	42994716	42995274	genebody
chr1	43123070	43165961	Fhl2	chr1	43141310	43142038	genebody
chr1	43443750	43570518	Nck2	chr1	43444867	43445702	promoter
chr1	43443750	43570518	Nck2	chr1	43483594	43484604	genebody
chr1	43443750	43570518	Nck2	chr1	43489768	43490360	genebody
chr1	43932006	44002971	Tpp2	chr1	43933564	43933884	promoter
chr1	43932006	44002971	Tpp2	chr1	43941764	43942335	genebody
chr1	45793500	45823613	Wdr75	chr1	45794895	45795367	promoter
chr1	51469487	51480399	Nabp1	chr1	51479356	51479682	promoter
chr1	51469487	51480399	Nabp1	chr1	51479968	51480286	promoter
chr1	51749757	51917978	Myo1b	chr1	51858895	51859157	genebody
chr1	51749757	51917978	Myo1b	chr1	51911692	51912375	genebody
chr1	51749757	51917978	Myo1b	chr1	51914451	51914981	genebody
chr1	52185280	52235232	Gls	chr1	52233045	52233652	promoter
chr1	52843045	52920860	Hibch	chr1	52857871	52858266	genebody
chr1	52925126	52954840	1700019D03Rik	chr1	52937497	52937878	genebody
chr1	52925126	52954840	1700019D03Rik	chr1	52938297	52939278	genebody
chr1	53397001	53708784	Dnah7a	chr1	53532058	53533089	genebody
chr1	53397001	53708784	Dnah7a	chr1	53525283	53526572	genebody
chr1	54985169	55029478	Sf3b1	chr1	55022580	55022908	genebody
chr1	54985169	55029478	Sf3b1	chr1	55027635	55027953	promoter
chr1	54985169	55029478	Sf3b1	chr1	55028589	55029002	promoter
chr1	55050769	55072702	Coq10b	chr1	55052273	55052702	promoter
chr1	55170159	55228782	Rftn2	chr1	55201601	55202567	genebody
chr1	55170159	55228782	Rftn2	chr1	55211045	55212038	genebody
chr1	55403945	55754285	Plcl1	chr1	55405476	55405745	promoter
chr1	56793980	56973334	Satb2	chr1	56953248	56954805	genebody
chr1	56793980	56973334	Satb2	chr1	56972924	56973392	promoter
chr1	56969468	56975196	9130024F11Rik	chr1	56972924	56973392	promoter
chr1	57388243	57408674	Tyw5	chr1	57406291	57407008	promoter
chr1	57404547	57415958	9430016H08Rik	chr1	57406291	57407008	promoter
chr1	58276325	58379264	Aox2	chr1	58362044	58362470	genebody
chr1	58276325	58379264	Aox2	chr1	58366654	58367435	genebody
chr1	58276325	58379264	Aox2	chr1	58373610	58373895	genebody
chr1	58391135	58406548	Bzw1	chr1	58392006	58393069	promoter
chr1	58445632	58462276	Nif3l1	chr1	58457144	58458701	genebody
chr1	58462770	58503426	Orc2	chr1	58468122	58468460	genebody
chr1	58522805	58588333	Fam126b	chr1	58585591	58586809	promoter
chr1	58584598	58595948	Ndufb3	chr1	58585591	58586809	promoter
chr1	58650640	58655831	Gm20257	chr1	58651031	58652523	promoter
chr1	58709490	58759209	Cflar	chr1	58712340	58712596	genebody
chr1	58900449	58975482	Trak2	chr1	58961023	58961624	genebody
chr1	59191622	59239231	Als2	chr1	59236932	59237679	promoter
chr1	59480146	59486955	Fzd7	chr1	59481739	59482394	promoter
chr1	59514263	59634509	Gm973	chr1	59613690	59614816	genebody
chr1	59639433	59672834	Sumo1	chr1	59660789	59661416	genebody
chr1	59639433	59672834	Sumo1	chr1	59671053	59671439	promoter
chr1	59683005	59711510	Nop58	chr1	59685916	59686368	genebody
chr1	59683005	59711510	Nop58	chr1	59687406	59687967	genebody
chr1	59762278	59878081	Bmpr2	chr1	59794771	59795034	genebody
chr1	59762278	59878081	Bmpr2	chr1	59826762	59827237	genebody
chr1	59762278	59878081	Bmpr2	chr1	59837588	59838110	genebody
chr1	59911005	59985348	Fam117b	chr1	59938274	59938944	genebody
chr1	60076867	60099907	Wdr12	chr1	60097765	60098493	promoter
chr1	60096246	60153953	Carf	chr1	60097765	60098493	promoter
chr1	60178598	60334705	Nbeal1	chr1	60180062	60181556	promoter
chr1	60178598	60334705	Nbeal1	chr1	60188861	60189706	genebody
chr1	60341371	60387387	Cyp20a1	chr1	60350209	60350713	genebody
chr1	60483184	60568765	Raph1	chr1	60543629	60544114	genebody
chr1	60483184	60568765	Raph1	chr1	60545610	60545912	genebody
chr1	61636823	62642284	Pard3b	chr1	62066261	62067747	genebody
chr1	62701316	62797091	Nrp2	chr1	62706406	62707108	genebody
chr1	63047800	63116267	Ino80d	chr1	63050257	63050502	genebody
chr1	63047800	63116267	Ino80d	chr1	63107639	63108029	genebody
chr1	63112470	63158295	Ino80dos	chr1	63133535	63133954	genebody
chr1	63112470	63158295	Ino80dos	chr1	63136893	63137419	genebody
chr1	63112470	63158295	Ino80dos	chr1	63138307	63139461	genebody
chr1	63112470	63158295	Ino80dos	chr1	63139825	63140352	genebody
chr1	64035670	64123389	Klf7	chr1	64036737	64037096	genebody
chr1	64530803	64604548	Creb1	chr1	64551638	64552106	genebody
chr1	64530803	64604548	Creb1	chr1	64553059	64553599	genebody
chr1	64606479	64619168	Mettl21a	chr1	64616833	64617981	promoter
chr1	64789120	64958824	Plekhm3	chr1	64956958	64958203	promoter
chr1	65107312	65125214	D630023F18Rik	chr1	65109933	65110241	genebody
chr1	65158615	65181142	Idh1	chr1	65178555	65179817	promoter
chr1	66466446	66699148	Unc80	chr1	66613595	66614159	genebody
chr1	66698892	66719805	Rpe	chr1	66700204	66701083	promoter
chr1	71027534	71104972	Bard1	chr1	71102615	71102890	promoter
chr1	71027534	71104972	Bard1	chr1	71103302	71104336	promoter
chr1	71555155	71579403	Atic	chr1	71556879	71557502	promoter
chr1	72159232	72214307	Mreg	chr1	72213780	72214485	promoter
chr1	72709259	72713813	Rpl37a	chr1	72710253	72710676	promoter
chr1	73618380	73866466	6030407O03Rik	chr1	73663087	73664095	genebody
chr1	73910230	74126447	Tns1	chr1	73932561	73933792	genebody
chr1	73910230	74126447	Tns1	chr1	74094688	74095770	genebody
chr1	74234549	74268213	Arpc2	chr1	74236148	74236791	promoter
chr1	74279839	74286738	Aamp	chr1	74284864	74285189	promoter
chr1	74283033	74287453	Pnkd	chr1	74284864	74285189	promoter
chr1	74360107	74369321	Catip	chr1	74368228	74368551	genebody
chr1	74389608	74397285	Ctdsp1	chr1	74390449	74390960	promoter
chr1	74435509	74546286	Usp37	chr1	74474017	74474465	genebody
chr1	74435509	74546286	Usp37	chr1	74476506	74476846	genebody
chr1	74435509	74546286	Usp37	chr1	74505494	74506561	promoter
chr1	74435509	74546286	Usp37	chr1	74513752	74515511	genebody
chr1	74504059	74530842	Rqcd1	chr1	74505494	74506561	promoter
chr1	74504059	74530842	Rqcd1	chr1	74513752	74515511	genebody
chr1	74540888	74565977	Plcd4	chr1	74556785	74557930	genebody
chr1	74540888	74565977	Plcd4	chr1	74565236	74565554	genebody
chr1	74540888	74565977	Plcd4	chr1	74563478	74563949	genebody
chr1	74565127	74590028	Zfp142	chr1	74565236	74565554	genebody
chr1	74565127	74590028	Zfp142	chr1	74587759	74588593	promoter
chr1	74586288	74592443	Bcs1l	chr1	74587759	74588593	promoter
chr1	74659753	74697973	Ttll4	chr1	74673924	74674977	genebody
chr1	74659753	74697973	Ttll4	chr1	74675386	74675685	genebody
chr1	74769891	74785319	Wnt6	chr1	74779001	74779278	genebody
chr1	74769891	74785319	Wnt6	chr1	74784127	74784590	genebody
chr1	74790018	74804175	Wnt10a	chr1	74803023	74803629	genebody
chr1	74853028	74857732	Cdk5r2	chr1	74855698	74856044	genebody
chr1	74889933	74895143	Cryba2	chr1	74893168	74893622	promoter
chr1	74967345	75048639	Nhej1	chr1	75008041	75008585	genebody
chr1	74967345	75048639	Nhej1	chr1	75027020	75027572	genebody
chr1	75135214	75144368	Cnppd1	chr1	75142442	75142703	promoter
chr1	75140785	75147909	Fam134a	chr1	75142442	75142703	promoter
chr1	75166645	75171626	Zfand2b	chr1	75168631	75168964	promoter
chr1	75171640	75182283	Abcb6	chr1	75180597	75180900	promoter
chr1	75180860	75194010	Atg9a	chr1	75188507	75189427	genebody
chr1	75198234	75212778	Glb1l	chr1	75204253	75205027	genebody
chr1	75247040	75266208	Ptprn	chr1	75251531	75251822	genebody
chr1	75308564	75319017	Dnpep	chr1	75316872	75318011	promoter
chr1	75373296	75432306	Speg	chr1	75425673	75425933	genebody
chr1	75519528	75537335	Stk11ip	chr1	75521563	75521961	promoter
chr1	75544265	75559431	Slc4a3	chr1	75545146	75545589	promoter
chr1	75544265	75559431	Slc4a3	chr1	75546076	75546448	promoter
chr1	77367184	77517088	Epha4	chr1	77461095	77461697	genebody
chr1	77367184	77517088	Epha4	chr1	77516008	77516703	promoter
chr1	78424744	78490897	Farsb	chr1	78488662	78489468	promoter
chr1	78509059	78538173	Mogat1	chr1	78534741	78535566	genebody
chr1	78655824	78667601	Utp14b	chr1	78656207	78657719	promoter
chr1	78655824	78707743	Acsl3	chr1	78656207	78657719	promoter
chr1	78655824	78707743	Acsl3	chr1	78676252	78676580	genebody
chr1	79434668	79442090	Scg2	chr1	79439916	79440315	promoter
chr1	79606875	79673972	Ap1s3	chr1	79655911	79657176	genebody
chr1	79606875	79673972	Ap1s3	chr1	79662166	79662949	genebody
chr1	79606875	79673972	Ap1s3	chr1	79671973	79672219	promoter
chr1	80266817	80342430	Cul3	chr1	80341015	80341488	promoter
chr1	84036292	84286645	Pid1	chr1	84205483	84205748	genebody
chr1	84721188	84841304	Trip12	chr1	84763743	84764608	genebody
chr1	84721188	84841304	Trip12	chr1	84839542	84839849	promoter
chr1	84721188	84841304	Trip12	chr1	84840168	84840742	promoter
chr1	84837840	84900486	Fbxo36	chr1	84839542	84839849	promoter
chr1	84837840	84900486	Fbxo36	chr1	84840168	84840742	promoter
chr1	84837840	84900486	Fbxo36	chr1	84849801	84850245	genebody
chr1	84837840	84900486	Fbxo36	chr1	84859776	84861430	genebody
chr1	84837840	84900486	Fbxo36	chr1	84879575	84880114	genebody
chr1	84837840	84900486	Fbxo36	chr1	84880886	84881684	genebody
chr1	84837840	84900486	Fbxo36	chr1	84890059	84890998	genebody
chr1	84837840	84900486	Fbxo36	chr1	84897619	84897999	genebody
chr1	84837840	84900486	Fbxo36	chr1	84898329	84898900	genebody
chr1	84906704	84937083	Slc16a14	chr1	84924380	84925139	genebody
chr1	84906704	84937083	Slc16a14	chr1	84933459	84934062	genebody
chr1	85576898	85600810	Sp110	chr1	85591014	85593460	genebody
chr1	85717082	85738606	A630001G21Rik	chr1	85736000	85736602	promoter
chr1	85749947	85752074	Mir8096	chr1	85751413	85751958	promoter
chr1	85773270	85784694	9930111H07Rik	chr1	85783721	85784735	genebody
chr1	85791446	85851577	Cab39	chr1	85805016	85805267	genebody
chr1	85791446	85851577	Cab39	chr1	85806446	85806792	genebody
chr1	85791446	85851577	Cab39	chr1	85812065	85812774	genebody
chr1	86062618	86139295	Psmd1	chr1	86062856	86063261	promoter
chr1	86062618	86139295	Psmd1	chr1	86063995	86064619	promoter
chr1	86152779	86278284	Armc9	chr1	86154232	86154624	promoter
chr1	86152779	86278284	Armc9	chr1	86225722	86225969	genebody
chr1	86152779	86278284	Armc9	chr1	86250693	86251093	genebody
chr1	86152779	86278284	Armc9	chr1	86265469	86265941	genebody
chr1	86152779	86278284	Armc9	chr1	86277345	86277624	genebody
chr1	86301220	86307305	B3gnt7	chr1	86301855	86302317	promoter
chr1	86344718	86361455	Ncl	chr1	86359534	86359975	promoter
chr1	86357573	86367964	C130036L24Rik	chr1	86359534	86359975	promoter
chr1	86524735	86530698	Ptma	chr1	86526058	86526417	promoter
chr1	86543014	86584501	Pde6d	chr1	86582297	86582850	promoter
chr1	86585099	86606500	Cops7b	chr1	86597658	86598281	genebody
chr1	87086690	87091928	Alppl2	chr1	87090805	87092265	promoter
chr1	87262363	87310791	Efhd1	chr1	87309409	87309671	genebody
chr1	87324997	87450810	Gigyf2	chr1	87331350	87331885	genebody
chr1	87324997	87450810	Gigyf2	chr1	87413777	87414499	genebody
chr1	87324997	87450810	Gigyf2	chr1	87326515	87326833	promoter
chr1	87618311	87720510	Inpp5d	chr1	87630871	87631653	genebody
chr1	87618311	87720510	Inpp5d	chr1	87636502	87637067	genebody
chr1	87618311	87720510	Inpp5d	chr1	87659115	87659465	genebody
chr1	87618311	87720510	Inpp5d	chr1	87674065	87674547	genebody
chr1	87618311	87720510	Inpp5d	chr1	87676039	87676667	genebody
chr1	87618311	87720510	Inpp5d	chr1	87686455	87687205	genebody
chr1	87801679	87845157	Sag	chr1	87840237	87841294	genebody
chr1	87851286	87944489	Dgkd	chr1	87872733	87873151	genebody
chr1	88053410	88220002	Ugt1a10	chr1	88205512	88205759	promoter
chr1	88068778	88220002	Ugt1a9	chr1	88205512	88205759	promoter
chr1	88093000	88220002	Ugt1a7c	chr1	88205512	88205759	promoter
chr1	88101256	88218998	Ugt1a6b	chr1	88205512	88205759	promoter
chr1	88132808	88220002	Ugt1a6a	chr1	88205512	88205759	promoter
chr1	88164011	88220002	Ugt1a5	chr1	88205512	88205759	promoter
chr1	88198610	88220002	Ugt1a2	chr1	88205512	88205759	promoter
chr1	88204731	88207748	Dnajb3	chr1	88205512	88205759	promoter
chr1	88258855	88279579	Hjurp	chr1	88277134	88277928	promoter
chr1	88264827	88279557	A730008H23Rik	chr1	88277134	88277928	promoter
chr1	90042131	90155401	Iqca	chr1	90064374	90065217	genebody
chr1	90201979	90215722	Ackr3	chr1	90202143	90203841	promoter
chr1	91248318	91286025	Ube2f	chr1	91248630	91249062	promoter
chr1	91296337	91321080	Scly	chr1	91304032	91305086	genebody
chr1	91349072	91362404	Klhl30	chr1	91352361	91353124	genebody
chr1	92933542	92952590	9430060I03Rik	chr1	92934127	92934943	promoter
chr1	92932407	92947948	Capn10	chr1	92934127	92934943	promoter
chr1	93015454	93084480	Kif1a	chr1	93029901	93031081	genebody
chr1	93309436	93344788	Pask	chr1	93342487	93344038	promoter
chr1	93341644	93367618	Ppp1r7	chr1	93342487	93344038	promoter
chr1	93341644	93367618	Ppp1r7	chr1	93354952	93355208	genebody
chr1	93341644	93367618	Ppp1r7	chr1	93363809	93364858	genebody
chr1	93371895	93404304	Ano7	chr1	93379922	93381097	genebody
chr1	93476992	93509732	Sept2	chr1	93478026	93479326	promoter
chr1	93510103	93621976	Farp2	chr1	93511046	93511989	promoter
chr1	93510103	93621976	Farp2	chr1	93529003	93529936	genebody
chr1	93510103	93621976	Farp2	chr1	93537143	93538928	genebody
chr1	93510103	93621976	Farp2	chr1	93539177	93539643	genebody
chr1	93510103	93621976	Farp2	chr1	93571622	93571940	genebody
chr1	93510103	93621976	Farp2	chr1	93593954	93594381	genebody
chr1	93510103	93621976	Farp2	chr1	93603207	93604577	genebody
chr1	93620750	93637727	Stk25	chr1	93635929	93636205	promoter
chr1	93683693	93695762	Bok	chr1	93693966	93694543	genebody
chr1	93683693	93695762	Bok	chr1	93694809	93695121	genebody
chr1	93705390	93756838	Thap4	chr1	93713189	93713903	genebody
chr1	93705390	93756838	Thap4	chr1	93747513	93747808	genebody
chr1	93800494	93803934	Dtymk	chr1	93803448	93803763	promoter
chr1	93801964	93822100	Ing5	chr1	93803448	93803763	promoter
chr1	93823239	93852174	D2hgdh	chr1	93825036	93825969	promoter
chr1	96612056	96664573	4930533P14Rik	chr1	96625804	96626320	genebody
chr1	96818783	96874171	Slco4c1	chr1	96842973	96844233	genebody
chr1	97706042	97772092	Ppip5k2	chr1	97726948	97727325	genebody
chr1	97706042	97772092	Ppip5k2	chr1	97769832	97770643	promoter
chr1	97768178	97792971	Gin1	chr1	97769832	97770643	promoter
chr1	97768178	97792971	Gin1	chr1	97790610	97791273	genebody
chr1	110889194	110979372	Cdh19	chr1	110903836	110904354	genebody
chr1	118319842	118333831	Nifk	chr1	118320999	118321686	promoter
chr1	118387057	118609462	Clasp1	chr1	118388468	118389296	promoter
chr1	118387057	118609462	Clasp1	chr1	118428561	118428841	genebody
chr1	118387057	118609462	Clasp1	chr1	118458593	118458839	promoter
chr1	118458668	118461265	2900060B14Rik	chr1	118458593	118458839	promoter
chr1	118625944	118685168	Tfcp2l1	chr1	118627647	118628421	promoter
chr1	118625944	118685168	Tfcp2l1	chr1	118647878	118648565	genebody
chr1	118834060	119055619	Gli2	chr1	118975737	118976358	genebody
chr1	119529479	119538165	3830432H09Rik	chr1	119537983	119538356	promoter
chr1	119594823	119651000	Epb4.1l5	chr1	119596670	119596975	genebody
chr1	119594823	119651000	Epb4.1l5	chr1	119648473	119650417	promoter
chr1	119907898	119915168	Tmem177	chr1	119913223	119913955	promoter
chr1	120004979	120063532	Sctr	chr1	120033274	120033626	genebody
chr1	120004979	120063532	Sctr	chr1	120042012	120042992	genebody
chr1	120067376	120075780	Tmem37	chr1	120073817	120074323	promoter
chr1	120113279	120122919	Dbi	chr1	120120648	120121576	promoter
chr1	120119186	120188189	3110009E18Rik	chr1	120120648	120121576	promoter
chr1	120226415	120267280	Steap3	chr1	120238929	120240111	genebody
chr1	120226415	120267280	Steap3	chr1	120265773	120267680	promoter
chr1	121429066	121506460	Ccdc93	chr1	121428982	121429409	promoter
chr1	127202985	127482972	Mgat5	chr1	127321301	127321704	genebody
chr1	127753616	127776054	2900009J06Rik	chr1	127768531	127769126	genebody
chr1	127954178	128104471	Zranb3	chr1	128096956	128097655	genebody
chr1	127954178	128104471	Zranb3	chr1	128098892	128099143	genebody
chr1	127954178	128104471	Zranb3	chr1	128102763	128103101	promoter
chr1	128101305	128237735	R3hdm1	chr1	128102763	128103101	promoter
chr1	128101305	128237735	R3hdm1	chr1	128108553	128109501	genebody
chr1	128242180	128279377	Ubxn4	chr1	128243861	128244514	promoter
chr1	128242180	128279377	Ubxn4	chr1	128267779	128268835	genebody
chr1	128242180	128279377	Ubxn4	chr1	128278323	128279012	genebody
chr1	128284763	128330318	Lct	chr1	128323988	128324290	genebody
chr1	128331590	128361656	Mcm6	chr1	128359524	128360245	promoter
chr1	128331590	128361656	Mcm6	chr1	128360835	128361129	promoter
chr1	130439029	130464740	Cd55	chr1	130462336	130463166	promoter
chr1	130635920	130663618	C4bp	chr1	130662992	130663495	promoter
chr1	130697016	130716576	Pfkfb2	chr1	130715382	130715933	promoter
chr1	130715326	130722057	Yod1	chr1	130715382	130715933	promoter
chr1	130729975	130744622	AA986860	chr1	130733893	130735489	genebody
chr1	131151206	131172234	Eif2d	chr1	131160832	131162053	genebody
chr1	131285250	131529361	Srgap2	chr1	131526736	131528287	promoter
chr1	131525988	131539872	Fam72a	chr1	131526736	131528287	promoter
chr1	131865276	131872889	Rab29	chr1	131867222	131867831	promoter
chr1	131908457	131936321	Nucks1	chr1	131914492	131915176	genebody
chr1	131960914	131982972	Slc45a3	chr1	131961399	131961979	promoter
chr1	131960914	131982972	Slc45a3	chr1	131969447	131970718	genebody
chr1	132113546	132141685	Cdk18	chr1	132114199	132115524	genebody
chr1	132189435	132257382	Lemd1	chr1	132200662	132200976	genebody
chr1	132189435	132257382	Lemd1	chr1	132205746	132206976	genebody
chr1	132189435	132257382	Lemd1	chr1	132211873	132212528	genebody
chr1	132314124	132333488	Nuak2	chr1	132315538	132316431	promoter
chr1	132415452	132466959	Dstyk	chr1	132450508	132451137	genebody
chr1	132415452	132466959	Dstyk	chr1	132453979	132454302	genebody
chr1	132415452	132466959	Dstyk	chr1	132460850	132461539	genebody
chr1	132475366	132505665	Rbbp5	chr1	132477232	132477970	promoter
chr1	132878354	132940005	Lrrn2	chr1	132908224	132908539	genebody
chr1	132878354	132940005	Lrrn2	chr1	132935222	132935673	genebody
chr1	133044011	133108688	Pik3c2b	chr1	133064397	133064683	genebody
chr1	133044011	133108688	Pik3c2b	chr1	133084074	133084685	genebody
chr1	133129165	133139800	Ppp1r15b	chr1	133130856	133131380	promoter
chr1	133307822	133323026	Golt1a	chr1	133309483	133310052	promoter
chr1	133307822	133323026	Golt1a	chr1	133311635	133311976	genebody
chr1	133325211	133329722	Kiss1	chr1	133326918	133327240	promoter
chr1	133361571	133380319	Etnk2	chr1	133363320	133364818	promoter
chr1	133382299	133426212	Sox13	chr1	133396784	133397162	genebody
chr1	133382299	133426212	Sox13	chr1	133424635	133425444	promoter
chr1	133603870	133612280	Snrpe	chr1	133610485	133610849	promoter
chr1	133619870	133663399	Zc3h11a	chr1	133649871	133651148	genebody
chr1	134199214	134236856	Adora1	chr1	134224787	134226915	genebody
chr1	134403989	134411738	Cyb5r1	chr1	134405752	134406347	promoter
chr1	134413377	134433350	Adipor1	chr1	134414910	134415660	promoter
chr1	134453554	134490873	Klhl12	chr1	134455258	134455764	promoter
chr1	134492659	134507884	Rabif	chr1	134494209	134494939	promoter
chr1	134492659	134507884	Rabif	chr1	134501608	134502174	genebody
chr1	134558177	134632878	Kdm5b	chr1	134563699	134563957	genebody
chr1	134558177	134632878	Kdm5b	chr1	134569895	134570631	genebody
